Year,Month,CPI,Series Name,Geo Name,Annual Earnings per Household
2018,2,"Los Angeles, CA",2213.407057671657,4452780,3.3640000000000000
2018,2,"Los Angeles, CA",2213.407057671657,4500951,3.3640000000000000
2018,2,"Miami, FL",1715.6988428371992,2306639,2.6090000000000000
2018,2,"Miami, FL",1715.6988428371992,2344046,2.6090000000000000
2018,2,"Minneapolis, MN",1343.3507481459774,1453400,2.5720000000000000
2018,2,"Minneapolis, MN",1343.3507481459774,1483453,2.5720000000000000
2018,2,"New York, NY",2593.3340635645395,7347700,2.6970000000000000
2018,2,"New York, NY",2593.3340635645395,7478571,2.6970000000000000
2018,2,"Philadelphia, PA",1401.9677907512855,2442868,2.7080000000000000
2018,2,"Philadelphia, PA",1401.9677907512855,2483863,2.7080000000000000
2018,2,"Phoenix, AZ",1156.263819446067,1863195,2.3060000000000000
2018,2,"Phoenix, AZ",1156.263819446067,1890835,2.3060000000000000
2018,2,"Riverside, CA",1617.0668174068935,1441602,3.3330000000000000
2018,2,"Riverside, CA",1617.0668174068935,1443666,3.3330000000000000
2018,2,"San Diego, CA",2039.06970749782,1162896,3.3760000000000000
2018,2,"San Diego, CA",2039.06970749782,1172343,3.3760000000000000
2018,2,"San Francisco, CA",2766.306792063079,1719049,3.3910000000000000
2018,2,"San Francisco, CA",2766.306792063079,1739127,3.3910000000000000
2018,2,"Seattle, WA",1698.43163254283,1584796,2.9300000000000000
2018,2,"Seattle, WA",1698.43163254283,1611580,2.9300000000000000
2018,2,"St. Louis, MO",988.4447813683016,1144111,2.3230000000000000
2018,2,"St. Louis, MO",988.4447813683016,1168546,2.3230000000000000
2018,2,"Tampa, FL",1286.0008569021152,1309614,2.5710000000000000
2018,2,"Tampa, FL",1286.0008569021152,1329075,2.5710000000000000
2018,2,"Urban Honolulu, HI",2188.371303992305,338093,
2018,2,"Urban Honolulu, HI",2188.371303992305,338438,
2018,2,"Washington, DC",1892.5902095177296,2384977,2.5810000000000000
2018,2,"Washington, DC",1892.5902095177296,2422671,2.5810000000000000
2018,3,"Atlanta, GA",1290.8371094371223,2277482,2.4170000000000000
2018,3,"Atlanta, GA",1290.8371094371223,2311639,2.4170000000000000
2018,3,"Baltimore, MD",1429.3397411324045,1117510,2.4420000000000000
2018,3,"Baltimore, MD",1429.3397411324045,1126216,2.4420000000000000
2018,3,"Boston, MA",2376.5770079983413,1920160,2.5450000000000000
2018,3,"Boston, MA",2376.5770079983413,1948354,2.5450000000000000
2018,3,"Chicago, IL",1600.5138016445633,3670416,2.6360000000000000
2018,3,"Chicago, IL",1600.5138016445633,3726266,2.6360000000000000
2018,3,"Dallas, TX",1329.4853766178474,2836892,2.2880000000000000
2018,3,"Dallas, TX",1329.4853766178474,2908436,2.2880000000000000
2018,3,"Denver, CO",1553.9046570898363,1192117,2.3770000000000000
2018,3,"Denver, CO",1553.9046570898363,1223825,2.3770000000000000
2018,3,"Detroit, MI",1012.4341554314518,1759573,2.5240000000000000
2018,3,"Detroit, MI",1012.4341554314518,1762104,2.5240000000000000
2018,3,"Houston, TX",1357.6023763349529,2601401,2.2260000000000000
2018,3,"Houston, TX",1357.6023763349529,2682645,2.2260000000000000
2018,3,"Los Angeles, CA",2225.645107925241,4452780,3.4310000000000000
2018,3,"Los Angeles, CA",2225.645107925241,4500951,3.4310000000000000
2018,3,"Miami, FL",1720.053558148784,2306639,2.5090000000000000
2018,3,"Miami, FL",1720.053558148784,2344046,2.5090000000000000
2018,3,"Minneapolis, MN",1356.9485384669806,1453400,2.5280000000000000
2018,3,"Minneapolis, MN",1356.9485384669806,1483453,2.5280000000000000
2018,3,"New York, NY",2606.430671967928,7347700,2.6290000000000000
2018,3,"New York, NY",2606.430671967928,7478571,2.6290000000000000
2018,3,"Philadelphia, PA",1413.1349718509516,2442868,2.6050000000000000
2018,3,"Philadelphia, PA",1413.1349718509516,2483863,2.6050000000000000
2018,3,"Phoenix, AZ",1168.5013237468136,1863195,2.3360000000000000
2018,3,"Phoenix, AZ",1168.5013237468136,1890835,2.3360000000000000
2018,3,"Riverside, CA",1629.551786266196,1441602,3.3960000000000000
2018,3,"Riverside, CA",1629.551786266196,1443666,3.3960000000000000
2018,3,"San Diego, CA",2054.293699399984,1162896,3.3940000000000000
2018,3,"San Diego, CA",2054.293699399984,1172343,3.3940000000000000
2018,3,"San Francisco, CA",2776.7001948370303,1719049,3.4560000000000000
2018,3,"San Francisco, CA",2776.7001948370303,1739127,3.4560000000000000
2018,3,"Seattle, WA",1713.4416035466463,1584796,2.9790000000000000
2018,3,"Seattle, WA",1713.4416035466463,1611580,2.9790000000000000
2018,3,"St. Louis, MO",993.8936205423132,1144111,2.2790000000000000
2018,3,"St. Louis, MO",993.8936205423132,1168546,2.2790000000000000
2018,3,"Tampa, FL",1294.0240629294292,1309614,2.4350000000000000
2018,3,"Tampa, FL",1294.0240629294292,1329075,2.4350000000000000
2018,3,"Urban Honolulu, HI",2189.6756061251926,338093,
2018,3,"Urban Honolulu, HI",2189.6756061251926,338438,
2018,3,"Washington, DC",1904.8646297075968,2384977,2.5770000000000000
2018,3,"Washington, DC",1904.8646297075968,2422671,2.5770000000000000
2018,4,"Atlanta, GA",1303.019513380481,2277482,2.5690000000000000
2018,4,"Atlanta, GA",1303.019513380481,2311639,2.5690000000000000
2018,4,"Baltimore, MD",1438.6462483813357,1117510,2.6420000000000000
2018,4,"Baltimore, MD",1438.6462483813357,1126216,2.6420000000000000
2018,4,"Boston, MA",2392.1265633941925,1920160,2.6880000000000000
2018,4,"Boston, MA",2392.1265633941925,1948354,2.6880000000000000
2018,4,"Chicago, IL",1612.0949269992736,3670416,2.8500000000000000
2018,4,"Chicago, IL",1612.0949269992736,3726266,2.8500000000000000
2018,4,"Dallas, TX",1336.9924261841868,2836892,2.4660000000000000
2018,4,"Dallas, TX",1336.9924261841868,2908436,2.4660000000000000
2018,4,"Denver, CO",1566.9743290385532,1192117,2.5430000000000000
2018,4,"Denver, CO",1566.9743290385532,1223825,2.5430000000000000
2018,4,"Detroit, MI",1020.0161449373757,1759573,2.6710000000000000
2018,4,"Detroit, MI",1020.0161449373757,1762104,2.6710000000000000
2018,4,"Houston, TX",1364.6943297528017,2601401,2.4270000000000000
2018,4,"Houston, TX",1364.6943297528017,2682645,2.4270000000000000
2018,4,"Los Angeles, CA",2234.969689243592,4452780,3.5560000000000000
2018,4,"Los Angeles, CA",2234.969689243592,4500951,3.5560000000000000
2018,4,"Miami, FL",1724.0163361301736,2306639,2.6730000000000000
2018,4,"Miami, FL",1724.0163361301736,2344046,2.6730000000000000
2018,4,"Minneapolis, MN",1362.0517667104884,1453400,2.5260000000000000
2018,4,"Minneapolis, MN",1362.0517667104884,1483453,2.5260000000000000
2018,4,"New York, NY",2626.708808860796,7347700,2.7620000000000000
2018,4,"New York, NY",2626.708808860796,7478571,2.7620000000000000
2018,4,"Philadelphia, PA",1423.4440545378104,2442868,2.8320000000000000
2018,4,"Philadelphia, PA",1423.4440545378104,2483863,2.8320000000000000
2018,4,"Phoenix, AZ",1182.4384341918678,1863195,2.6340000000000000
2018,4,"Phoenix, AZ",1182.4384341918678,1890835,2.6340000000000000
2018,4,"Riverside, CA",1639.168089615971,1441602,3.5260000000000000
2018,4,"Riverside, CA",1639.168089615971,1443666,3.5260000000000000
2018,4,"San Diego, CA",2066.2386067459843,1162896,3.5400000000000000
2018,4,"San Diego, CA",2066.2386067459843,1172343,3.5400000000000000
2018,4,"San Francisco, CA",2791.0977032905657,1719049,3.5860000000000000
2018,4,"San Francisco, CA",2791.0977032905657,1739127,3.5860000000000000
2018,4,"Seattle, WA",1729.303211859016,1584796,3.1500000000000000
2018,4,"Seattle, WA",1729.303211859016,1611580,3.1500000000000000
2018,4,"St. Louis, MO",1001.5774182526138,1144111,2.5480000000000000
2018,4,"St. Louis, MO",1001.5774182526138,1168546,2.5480000000000000
2018,4,"Tampa, FL",1303.9434816071844,1309614,2.5530000000000000
2018,4,"Tampa, FL",1303.9434816071844,1329075,2.5530000000000000
2018,4,"Urban Honolulu, HI",2196.226445077014,338093,
2018,4,"Urban Honolulu, HI",2196.226445077014,338438,
2018,4,"Washington, DC",1917.3494198009928,2384977,2.7230000000000000
2018,4,"Washington, DC",1917.3494198009928,2422671,2.7230000000000000
2018,5,"Atlanta, GA",1314.5292857052234,2277482,2.7120000000000000
2018,5,"Atlanta, GA",1314.5292857052234,2311639,2.7120000000000000
2018,5,"Baltimore, MD",1441.376268120228,1117510,2.8030000000000000
2018,5,"Baltimore, MD",1441.376268120228,1126216,2.8030000000000000
2018,5,"Boston, MA",2407.5404413486026,1920160,2.8650000000000000
2018,5,"Boston, MA",2407.5404413486026,1948354,2.8650000000000000
2018,5,"Chicago, IL",1622.3801843491035,3670416,3.0780000000000000
2018,5,"Chicago, IL",1622.3801843491035,3726266,3.0780000000000000
2018,5,"Dallas, TX",1342.281835890945,2836892,2.6770000000000000
2018,5,"Dallas, TX",1342.281835890945,2908436,2.6770000000000000
2018,5,"Denver, CO",1576.495996635631,1192117,2.7550000000000000
2018,5,"Denver, CO",1576.495996635631,1223825,2.7550000000000000
2018,5,"Detroit, MI",1029.471658645203,1759573,2.9240000000000000
2018,5,"Detroit, MI",1029.471658645203,1762104,2.9240000000000000
2018,5,"Houston, TX",1367.3442958746132,2601401,2.5830000000000000
2018,5,"Houston, TX",1367.3442958746132,2682645,2.5830000000000000
2018,5,"Los Angeles, CA",2243.8112293831045,4452780,3.6910000000000000
2018,5,"Los Angeles, CA",2243.8112293831045,4500951,3.6910000000000000
2018,5,"Miami, FL",1728.2698194954426,2306639,2.8380000000000000
2018,5,"Miami, FL",1728.2698194954426,2344046,2.8380000000000000
2018,5,"Minneapolis, MN",1366.6890877743765,1453400,2.7510000000000000
2018,5,"Minneapolis, MN",1366.6890877743765,1483453,2.7510000000000000
2018,5,"New York, NY",2646.211639171076,7347700,2.9710000000000000
2018,5,"New York, NY",2646.211639171076,7478571,2.9710000000000000
2018,5,"Philadelphia, PA",1432.738991513784,2442868,2.9430000000000000
2018,5,"Philadelphia, PA",1432.738991513784,2483863,2.9430000000000000
2018,5,"Phoenix, AZ",1194.4675551053429,1863195,2.8710000000000000
2018,5,"Phoenix, AZ",1194.4675551053429,1890835,2.8710000000000000
2018,5,"Riverside, CA",1645.6150626042645,1441602,3.6530000000000000
2018,5,"Riverside, CA",1645.6150626042645,1443666,3.6530000000000000
2018,5,"San Diego, CA",2082.383954078626,1162896,3.6690000000000000
2018,5,"San Diego, CA",2082.383954078626,1172343,3.6690000000000000
2018,5,"San Francisco, CA",2806.32463819866,1719049,3.7590000000000000
2018,5,"San Francisco, CA",2806.32463819866,1739127,3.7590000000000000
2018,5,"Seattle, WA",1746.6865071284833,1584796,3.2990000000000000
2018,5,"Seattle, WA",1746.6865071284833,1611580,3.2990000000000000
2018,5,"St. Louis, MO",1007.924126195697,1144111,2.7010000000000000
2018,5,"St. Louis, MO",1007.924126195697,1168546,2.7010000000000000
2018,5,"Tampa, FL",1312.9456883035764,1309614,2.6820000000000000
2018,5,"Tampa, FL",1312.9456883035764,1329075,2.6820000000000000
2018,5,"Urban Honolulu, HI",2199.0046433925786,338093,
2018,5,"Urban Honolulu, HI",2199.0046433925786,338438,
2018,5,"Washington, DC",1929.0722325057875,2384977,2.8610000000000000
2018,5,"Washington, DC",1929.0722325057875,2422671,2.8610000000000000
2018,6,"Atlanta, GA",1323.1783688702012,2277482,2.7240000000000000
2018,6,"Atlanta, GA",1323.1783688702012,2311639,2.7240000000000000
2018,6,"Baltimore, MD",1443.3031294003272,1117510,2.8180000000000000
2018,6,"Baltimore, MD",1443.3031294003272,1126216,2.8180000000000000
2018,6,"Boston, MA",2415.1560053906287,1920160,2.8950000000000000
2018,6,"Boston, MA",2415.1560053906287,1948354,2.8950000000000000
2018,6,"Chicago, IL",1631.2211374032242,3670416,3.0130000000000000
2018,6,"Chicago, IL",1631.2211374032242,3726266,3.0130000000000000
2018,6,"Dallas, TX",1350.9530138924465,2836892,2.7180000000000000
2018,6,"Dallas, TX",1350.9530138924465,2908436,2.7180000000000000
2018,6,"Denver, CO",1586.354541171753,1192117,2.7600000000000000
2018,6,"Denver, CO",1586.354541171753,1223825,2.7600000000000000
2018,6,"Detroit, MI",1034.7457810657663,1759573,2.9650000000000000
2018,6,"Detroit, MI",1034.7457810657663,1762104,2.9650000000000000
2018,6,"Houston, TX",1373.4888504472694,2601401,2.6450000000000000
2018,6,"Houston, TX",1373.4888504472694,2682645,2.6450000000000000
2018,6,"Los Angeles, CA",2255.3114053106133,4452780,3.6450000000000000
2018,6,"Los Angeles, CA",2255.3114053106133,4500951,3.6450000000000000
2018,6,"Miami, FL",1733.8427845175306,2306639,2.8450000000000000
2018,6,"Miami, FL",1733.8427845175306,2344046,2.8450000000000000
2018,6,"Minneapolis, MN",1364.6368751860175,1453400,2.8000000000000000
2018,6,"Minneapolis, MN",1364.6368751860175,1483453,2.8000000000000000
2018,6,"New York, NY",2664.8838454930788,7347700,3.0130000000000000
2018,6,"New York, NY",2664.8838454930788,7478571,3.0130000000000000
2018,6,"Philadelphia, PA",1436.952709683358,2442868,2.9380000000000000
2018,6,"Philadelphia, PA",1436.952709683358,2483863,2.9380000000000000
2018,6,"Phoenix, AZ",1203.550249751807,1863195,3.0320000000000000
2018,6,"Phoenix, AZ",1203.550249751807,1890835,3.0320000000000000
2018,6,"Riverside, CA",1656.078450870013,1441602,3.5450000000000000
2018,6,"Riverside, CA",1656.078450870013,1443666,3.5450000000000000
2018,6,"San Diego, CA",2093.431244498674,1162896,3.6840000000000000
2018,6,"San Diego, CA",2093.431244498674,1172343,3.6840000000000000
2018,6,"San Francisco, CA",2825.610037825888,1719049,3.7610000000000000
2018,6,"San Francisco, CA",2825.610037825888,1739127,3.7610000000000000
2018,6,"Seattle, WA",1761.9491664509042,1584796,3.3320000000000000
2018,6,"Seattle, WA",1761.9491664509042,1611580,3.3320000000000000
2018,6,"St. Louis, MO",1011.153382493832,1144111,2.7160000000000000
2018,6,"St. Louis, MO",1011.153382493832,1168546,2.7160000000000000
2018,6,"Tampa, FL",1321.8334421934271,1309614,2.6520000000000000
2018,6,"Tampa, FL",1321.8334421934271,1329075,2.6520000000000000
2018,6,"Urban Honolulu, HI",2204.2734568850365,338093,
2018,6,"Urban Honolulu, HI",2204.2734568850365,338438,
2018,6,"Washington, DC",1938.078890765791,2384977,2.9310000000000000
2018,6,"Washington, DC",1938.078890765791,2422671,2.9310000000000000
2018,7,"Atlanta, GA",1329.0947602336012,2277482,2.6870000000000000
2018,7,"Atlanta, GA",1329.0947602336012,2311639,2.6870000000000000
2018,7,"Baltimore, MD",1445.7645010558572,1117510,2.7680000000000000
2018,7,"Baltimore, MD",1445.7645010558572,1126216,2.7680000000000000
2018,7,"Boston, MA",2419.4653157182884,1920160,2.8620000000000000
2018,7,"Boston, MA",2419.4653157182884,1948354,2.8620000000000000
2018,7,"Chicago, IL",1635.5706381828572,3670416,2.9430000000000000
2018,7,"Chicago, IL",1635.5706381828572,3726266,2.9430000000000000
2018,7,"Dallas, TX",1355.3225566248082,2836892,2.5780000000000000
2018,7,"Dallas, TX",1355.3225566248082,2908436,2.5780000000000000
2018,7,"Denver, CO",1592.460041913742,1192117,2.7100000000000000
2018,7,"Denver, CO",1592.460041913742,1223825,2.7100000000000000
2018,7,"Detroit, MI",1038.7092802027887,1759573,2.9180000000000000
2018,7,"Detroit, MI",1038.7092802027887,1762104,2.9180000000000000
2018,7,"Houston, TX",1373.170886946523,2601401,2.5830000000000000
2018,7,"Houston, TX",1373.170886946523,2682645,2.5830000000000000
2018,7,"Los Angeles, CA",2265.491423133755,4452780,3.5950000000000000
2018,7,"Los Angeles, CA",2265.491423133755,4500951,3.5950000000000000
2018,7,"Miami, FL",1740.5542117432312,2306639,2.7740000000000000
2018,7,"Miami, FL",1740.5542117432312,2344046,2.7740000000000000
2018,7,"Minneapolis, MN",1371.329127457689,1453400,2.7690000000000000
2018,7,"Minneapolis, MN",1371.329127457689,1483453,2.7690000000000000
2018,7,"New York, NY",2677.6390767124003,7347700,2.9500000000000000
2018,7,"New York, NY",2677.6390767124003,7478571,2.9500000000000000
2018,7,"Philadelphia, PA",1437.8226644577755,2442868,2.9310000000000000
2018,7,"Philadelphia, PA",1437.8226644577755,2483863,2.9310000000000000
2018,7,"Phoenix, AZ",1210.7704897949757,1863195,2.9040000000000000
2018,7,"Phoenix, AZ",1210.7704897949757,1890835,2.9040000000000000
2018,7,"Riverside, CA",1666.1595227777784,1441602,3.4590000000000000
2018,7,"Riverside, CA",1666.1595227777784,1443666,3.4590000000000000
2018,7,"San Diego, CA",2103.3913941419514,1162896,3.6050000000000000
2018,7,"San Diego, CA",2103.3913941419514,1172343,3.6050000000000000
2018,7,"San Francisco, CA",2842.206548122158,1719049,3.7480000000000000
2018,7,"San Francisco, CA",2842.206548122158,1739127,3.7480000000000000
2018,7,"Seattle, WA",1769.8619021851166,1584796,3.2600000000000000
2018,7,"Seattle, WA",1769.8619021851166,1611580,3.2600000000000000
2018,7,"St. Louis, MO",1011.5094495730704,1144111,2.6940000000000000
2018,7,"St. Louis, MO",1011.5094495730704,1168546,2.6940000000000000
2018,7,"Tampa, FL",1326.6445964313048,1309614,2.6580000000000000
2018,7,"Tampa, FL",1326.6445964313048,1329075,2.6580000000000000
2018,7,"Urban Honolulu, HI",2207.740638872844,338093,
2018,7,"Urban Honolulu, HI",2207.740638872844,338438,
2018,7,"Washington, DC",1943.506637800492,2384977,2.8740000000000000
2018,7,"Washington, DC",1943.506637800492,2422671,2.8740000000000000
2018,8,"Atlanta, GA",1331.9362006827785,2277482,2.7260000000000000
2018,8,"Atlanta, GA",1331.9362006827785,2311639,2.7260000000000000
2018,8,"Baltimore, MD",1443.7104764408757,1117510,2.7520000000000000
2018,8,"Baltimore, MD",1443.7104764408757,1126216,2.7520000000000000
2018,8,"Boston, MA",2408.810438812609,1920160,2.8470000000000000
2018,8,"Boston, MA",2408.810438812609,1948354,2.8470000000000000
2018,8,"Chicago, IL",1633.1809444001635,3670416,2.9150000000000000
2018,8,"Chicago, IL",1633.1809444001635,3726266,2.9150000000000000
2018,8,"Dallas, TX",1357.9898616693715,2836892,2.5570000000000000
2018,8,"Dallas, TX",1357.9898616693715,2908436,2.5570000000000000
2018,8,"Denver, CO",1595.98981475112,1192117,2.7230000000000000
2018,8,"Denver, CO",1595.98981475112,1223825,2.7230000000000000
2018,8,"Detroit, MI",1040.4272764826678,1759573,2.9040000000000000
2018,8,"Detroit, MI",1040.4272764826678,1762104,2.9040000000000000
2018,8,"Houston, TX",1371.6497663618088,2601401,2.5320000000000000
2018,8,"Houston, TX",1371.6497663618088,2682645,2.5320000000000000
2018,8,"Los Angeles, CA",2274.5933751852654,4452780,3.5720000000000000
2018,8,"Los Angeles, CA",2274.5933751852654,4500951,3.5720000000000000
2018,8,"Miami, FL",1747.6250371606814,2306639,2.8010000000000000
2018,8,"Miami, FL",1747.6250371606814,2344046,2.8010000000000000
2018,8,"Minneapolis, MN",1374.3563477505531,1453400,2.7660000000000000
2018,8,"Minneapolis, MN",1374.3563477505531,1483453,2.7660000000000000
2018,8,"New York, NY",2687.493609291388,7347700,2.9350000000000000
2018,8,"New York, NY",2687.493609291388,7478571,2.9350000000000000
2018,8,"Philadelphia, PA",1436.7891808564957,2442868,2.9160000000000000
2018,8,"Philadelphia, PA",1436.7891808564957,2483863,2.9160000000000000
2018,8,"Phoenix, AZ",1216.9140213135631,1863195,2.8230000000000000
2018,8,"Phoenix, AZ",1216.9140213135631,1890835,2.8230000000000000
2018,8,"Riverside, CA",1677.4851743138672,1441602,3.3820000000000000
2018,8,"Riverside, CA",1677.4851743138672,1443666,3.3820000000000000
2018,8,"San Diego, CA",2110.9639020509458,1162896,3.5750000000000000
2018,8,"San Diego, CA",2110.9639020509458,1172343,3.5750000000000000
2018,8,"San Francisco, CA",2852.5754915143084,1719049,3.7210000000000000
2018,8,"San Francisco, CA",2852.5754915143084,1739127,3.7210000000000000
2018,8,"Seattle, WA",1770.2954304271022,1584796,3.1690000000000000
2018,8,"Seattle, WA",1770.2954304271022,1611580,3.1690000000000000
2018,8,"St. Louis, MO",1011.8203356572776,1144111,2.6600000000000000
2018,8,"St. Louis, MO",1011.8203356572776,1168546,2.6600000000000000
2018,8,"Tampa, FL",1330.6818881356307,1309614,2.6890000000000000
2018,8,"Tampa, FL",1330.6818881356307,1329075,2.6890000000000000
2018,8,"Urban Honolulu, HI",2207.2875104742493,338093,
2018,8,"Urban Honolulu, HI",2207.2875104742493,338438,
2018,8,"Washington, DC",1948.016809612126,2384977,2.8640000000000000
2018,8,"Washington, DC",1948.016809612126,2422671,2.8640000000000000
2018,9,"Atlanta, GA",1333.144282006884,2277482,2.7060000000000000
2018,9,"Atlanta, GA",1333.144282006884,2311639,2.7060000000000000
2018,9,"Baltimore, MD",1441.7663694118896,1117510,2.7490000000000000
2018,9,"Baltimore, MD",1441.7663694118896,1126216,2.7490000000000000
2018,9,"Boston, MA",2392.8019013519342,1920160,2.8450000000000000
2018,9,"Boston, MA",2392.8019013519342,1948354,2.8450000000000000
2018,9,"Chicago, IL",1622.8993911775644,3670416,2.9360000000000000
2018,9,"Chicago, IL",1622.8993911775644,3726266,2.9360000000000000
2018,9,"Dallas, TX",1355.0471721068784,2836892,2.5900000000000000
2018,9,"Dallas, TX",1355.0471721068784,2908436,2.5900000000000000
2018,9,"Denver, CO",1592.2187304078363,1192117,2.8490000000000000
2018,9,"Denver, CO",1592.2187304078363,1223825,2.8490000000000000
2018,9,"Detroit, MI",1043.800873871053,1759573,2.8730000000000000
2018,9,"Detroit, MI",1043.800873871053,1762104,2.8730000000000000
2018,9,"Houston, TX",1367.1213204125168,2601401,2.5020000000000000
2018,9,"Houston, TX",1367.1213204125168,2682645,2.5020000000000000
2018,9,"Los Angeles, CA",2278.9682418073,4452780,3.6380000000000000
2018,9,"Los Angeles, CA",2278.9682418073,4500951,3.6380000000000000
2018,9,"Miami, FL",1752.8465887739508,2306639,2.7810000000000000
2018,9,"Miami, FL",1752.8465887739508,2344046,2.7810000000000000
2018,9,"Minneapolis, MN",1374.1864055917388,1453400,2.7870000000000000
2018,9,"Minneapolis, MN",1374.1864055917388,1483453,2.7870000000000000
2018,9,"New York, NY",2688.023382532328,7347700,2.9220000000000000
2018,9,"New York, NY",2688.023382532328,7478571,2.9220000000000000
2018,9,"Philadelphia, PA",1435.215082059982,2442868,2.9200000000000000
2018,9,"Philadelphia, PA",1435.215082059982,2483863,2.9200000000000000
2018,9,"Phoenix, AZ",1222.7051064269413,1863195,2.8160000000000000
2018,9,"Phoenix, AZ",1222.7051064269413,1890835,2.8160000000000000
2018,9,"Riverside, CA",1684.060960669657,1441602,3.4110000000000000
2018,9,"Riverside, CA",1684.060960669657,1443666,3.4110000000000000
2018,9,"San Diego, CA",2116.4876378632307,1162896,3.6310000000000000
2018,9,"San Diego, CA",2116.4876378632307,1172343,3.6310000000000000
2018,9,"San Francisco, CA",2851.7569472733853,1719049,3.7240000000000000
2018,9,"San Francisco, CA",2851.7569472733853,1739127,3.7240000000000000
2018,9,"Seattle, WA",1763.6441976030214,1584796,3.1970000000000000
2018,9,"Seattle, WA",1763.6441976030214,1611580,3.1970000000000000
2018,9,"St. Louis, MO",1012.2537610155864,1144111,2.5800000000000000
2018,9,"St. Louis, MO",1012.2537610155864,1168546,2.5800000000000000
2018,9,"Tampa, FL",1329.393364365057,1309614,2.7050000000000000
2018,9,"Tampa, FL",1329.393364365057,1329075,2.7050000000000000
2018,9,"Urban Honolulu, HI",2207.7324292186327,338093,
2018,9,"Urban Honolulu, HI",2207.7324292186327,338438,
2018,9,"Washington, DC",1943.4423928724968,2384977,2.8500000000000000
2018,9,"Washington, DC",1943.4423928724968,2422671,2.8500000000000000
2018,10,"Atlanta, GA",1338.5035451988988,2277482,2.7120000000000000
2018,10,"Atlanta, GA",1338.5035451988988,2311639,2.7120000000000000
2018,10,"Baltimore, MD",1437.6109286499156,1117510,2.7320000000000000
2018,10,"Baltimore, MD",1437.6109286499156,1126216,2.7320000000000000
2018,10,"Boston, MA",2375.8724879881493,1920160,2.8160000000000000
2018,10,"Boston, MA",2375.8724879881493,1948354,2.8160000000000000
2018,10,"Chicago, IL",1611.4748003875582,3670416,2.8500000000000000
2018,10,"Chicago, IL",1611.4748003875582,3726266,2.8500000000000000
2018,10,"Dallas, TX",1356.9130428517865,2836892,2.5750000000000000
2018,10,"Dallas, TX",1356.9130428517865,2908436,2.5750000000000000
2018,10,"Denver, CO",1586.9185930046383,1192117,2.8010000000000000
2018,10,"Denver, CO",1586.9185930046383,1223825,2.8010000000000000
2018,10,"Detroit, MI",1042.8492550404092,1759573,2.8400000000000000
2018,10,"Detroit, MI",1042.8492550404092,1762104,2.8400000000000000
2018,10,"Houston, TX",1368.1423241082402,2601401,2.5380000000000000
2018,10,"Houston, TX",1368.1423241082402,2682645,2.5380000000000000
2018,10,"Los Angeles, CA",2283.2836482288744,4452780,3.8060000000000000
2018,10,"Los Angeles, CA",2283.2836482288744,4500951,3.8060000000000000
2018,10,"Miami, FL",1759.036218394884,2306639,2.8240000000000000
2018,10,"Miami, FL",1759.036218394884,2344046,2.8240000000000000
2018,10,"Minneapolis, MN",1371.7970063001949,1453400,2.8020000000000000
2018,10,"Minneapolis, MN",1371.7970063001949,1483453,2.8020000000000000
2018,10,"New York, NY",2678.737258610445,7347700,2.9190000000000000
2018,10,"New York, NY",2678.737258610445,7478571,2.9190000000000000
2018,10,"Philadelphia, PA",1436.6159553006282,2442868,2.8650000000000000
2018,10,"Philadelphia, PA",1436.6159553006282,2483863,2.8650000000000000
2018,10,"Phoenix, AZ",1226.3934568816328,1863195,2.8760000000000000
2018,10,"Phoenix, AZ",1226.3934568816328,1890835,2.8760000000000000
2018,10,"Riverside, CA",1691.3622668836392,1441602,3.6460000000000000
2018,10,"Riverside, CA",1691.3622668836392,1443666,3.6460000000000000
2018,10,"San Diego, CA",2118.37078653427,1162896,3.7600000000000000
2018,10,"San Diego, CA",2118.37078653427,1172343,3.7600000000000000
2018,10,"San Francisco, CA",2848.428694890973,1719049,3.8700000000000000
2018,10,"San Francisco, CA",2848.428694890973,1739127,3.8700000000000000
2018,10,"Seattle, WA",1752.677848477463,1584796,3.3570000000000000
2018,10,"Seattle, WA",1752.677848477463,1611580,3.3570000000000000
2018,10,"St. Louis, MO",1012.152863670214,1144111,2.5680000000000000
2018,10,"St. Louis, MO",1012.152863670214,1168546,2.5680000000000000
2018,10,"Tampa, FL",1331.5543985229283,1309614,2.7670000000000000
2018,10,"Tampa, FL",1331.5543985229283,1329075,2.7670000000000000
2018,10,"Urban Honolulu, HI",2205.908429913742,338093,
2018,10,"Urban Honolulu, HI",2205.908429913742,338438,
2018,10,"Washington, DC",1940.475173862165,2384977,2.8570000000000000
2018,10,"Washington, DC",1940.475173862165,2422671,2.8570000000000000
2018,11,"Atlanta, GA",1343.8261420894898,2277482,2.3760000000000000
2018,11,"Atlanta, GA",1343.8261420894898,2311639,2.3760000000000000
2018,11,"Baltimore, MD",1436.030835131895,1117510,2.4220000000000000
2018,11,"Baltimore, MD",1436.030835131895,1126216,2.4220000000000000
2018,11,"Boston, MA",2369.3193122108337,1920160,2.7430000000000000
2018,11,"Boston, MA",2369.3193122108337,1948354,2.7430000000000000
2018,11,"Chicago, IL",1604.6570782885865,3670416,2.4870000000000000
2018,11,"Chicago, IL",1604.6570782885865,3726266,2.4870000000000000
2018,11,"Dallas, TX",1357.3960804866167,2836892,2.2220000000000000
2018,11,"Dallas, TX",1357.3960804866167,2908436,2.2220000000000000
2018,11,"Denver, CO",1584.6963926377227,1192117,2.6130000000000000
