zillow_geo_id,year,month,zillow_rent_index_value
394568,2015,1,0.0
394644,2015,1,0.0
395042,2015,1,0.0
394704,2015,1,0.0
394859,2015,1,0.0
394755,2015,1,0.0
394395,2015,1,0.0
394675,2015,1,0.0
394744,2015,1,0.0
395145,2015,1,0.0
395133,2015,1,0.0
394489,2015,1,0.0
394345,2015,1,0.0
394452,2015,1,0.0
394822,2015,1,0.0
394682,2015,1,946.5275834758946
394541,2015,1,0.0
395205,2015,1,0.0
395126,2015,1,0.0
394445,2015,1,0.0
395231,2015,1,0.0
753881,2015,1,0.0
395085,2015,1,0.0
394866,2015,1,0.0
394936,2015,1,0.0
395077,2015,1,0.0
394994,2015,1,0.0
394699,2015,1,0.0
394738,2015,1,0.0
394674,2015,1,0.0
395010,2015,1,0.0
395062,2015,1,0.0
394593,2015,1,0.0
394614,2015,1,0.0
394516,2015,1,0.0
394298,2015,1,0.0
753928,2015,1,0.0
753893,2015,1,0.0
394736,2015,1,0.0
394955,2015,1,0.0
394683,2015,1,0.0
395088,2015,1,0.0
395132,2015,1,0.0
394647,2015,1,0.0
394655,2015,1,0.0
394764,2015,1,0.0
394752,2015,1,0.0
394877,2015,1,0.0
394472,2015,1,0.0
394305,2015,1,0.0
394897,2015,1,0.0
394826,2015,1,0.0
394586,2015,1,0.0
395021,2015,1,0.0
394829,2015,1,0.0
394885,2015,1,0.0
394827,2015,1,0.0
394360,2015,1,0.0
395016,2015,1,0.0
394825,2015,1,0.0
845163,2015,1,0.0
395040,2015,1,0.0
395092,2015,1,0.0
394899,2015,1,0.0
394496,2015,1,0.0
395020,2015,1,0.0
394787,2015,1,0.0
394759,2015,1,0.0
394629,2015,1,0.0
394343,2015,1,0.0
395063,2015,1,0.0
394570,2015,1,0.0
395199,2015,1,0.0
394309,2015,1,0.0
394701,2015,1,0.0
394693,2015,1,0.0
395124,2015,1,0.0
394443,2015,1,0.0
394631,2015,1,0.0
845162,2015,1,0.0
395071,2015,1,0.0
395049,2015,1,0.0
753903,2015,1,0.0
394591,2015,1,0.0
394362,2015,1,0.0
394939,2015,1,0.0
394490,2015,1,0.0
394336,2015,1,0.0
394456,2015,1,0.0
394592,2015,1,0.0
394444,2015,1,0.0
394551,2015,1,0.0
394432,2015,1,0.0
753877,2015,1,0.0
394737,2015,1,0.0
394582,2015,1,0.0
394940,2015,1,0.0
394621,2015,1,0.0
394411,2015,1,0.0
394446,2015,1,0.0
394951,2015,1,0.0
394556,2015,1,0.0
394547,2015,1,0.0
753920,2015,1,0.0
395157,2015,1,0.0
394632,2015,1,0.0
395122,2015,1,0.0
394402,2015,1,0.0
395204,2015,1,0.0
394604,2015,1,0.0
394562,2015,1,0.0
394967,2015,1,0.0
394344,2015,1,0.0
394571,2015,1,782.469313696891
394339,2015,1,0.0
394861,2015,1,0.0
394742,2015,1,0.0
394363,2015,1,0.0
394985,2015,1,0.0
394503,2015,1,0.0
394954,2015,1,0.0
394963,2015,1,0.0
395234,2015,1,0.0
753905,2015,1,0.0
395091,2015,1,0.0
394326,2015,1,0.0
753911,2015,1,0.0
394628,2015,1,0.0
394608,2015,1,0.0
394437,2015,1,0.0
394478,2015,1,0.0
394919,2015,1,0.0
395043,2015,1,0.0
395097,2015,1,0.0
395008,2015,1,0.0
394527,2015,1,0.0
394391,2015,1,0.0
395017,2015,1,0.0
395144,2015,1,0.0
394876,2015,1,0.0
394504,2015,1,0.0
753916,2015,1,0.0
753865,2015,1,0.0
394379,2015,1,0.0
394548,2015,1,0.0
395155,2015,1,0.0
394961,2015,1,0.0
394850,2015,1,0.0
394616,2015,1,0.0
395037,2015,1,0.0
394567,2015,1,0.0
394990,2015,1,0.0
394842,2015,1,0.0
394895,2015,1,0.0
394785,2015,1,0.0
394349,2015,1,0.0
395081,2015,1,0.0
394677,2015,1,0.0
394297,2015,1,0.0
395032,2015,1,0.0
395129,2015,1,0.0
394558,2015,1,0.0
394891,2015,1,0.0
394624,2015,1,0.0
395158,2015,1,0.0
394341,2015,1,0.0
394833,2015,1,0.0
394354,2015,1,0.0
395082,2015,1,0.0
394881,2015,1,0.0
395026,2015,1,0.0
394981,2015,1,0.0
394315,2015,1,0.0
395227,2015,1,0.0
394300,2015,1,0.0
394507,2015,1,0.0
394801,2015,1,0.0
394799,2015,1,0.0
394554,2015,1,0.0
394948,2015,1,0.0
394771,2015,1,0.0
394894,2015,1,0.0
394617,2015,1,0.0
394603,2015,1,0.0
394550,2015,1,0.0
395137,2015,1,0.0
394522,2015,1,0.0
394370,2015,1,0.0
394920,2015,1,0.0
394781,2015,1,0.0
395187,2015,1,0.0
786252,2015,1,0.0
394430,2015,1,0.0
394569,2015,1,0.0
394713,2015,1,0.0
394385,2015,1,0.0
394419,2015,1,0.0
394533,2015,1,0.0
786262,2015,1,0.0
394613,2015,1,0.0
395141,2015,1,0.0
394835,2015,1,0.0
394433,2015,1,0.0
394962,2015,1,0.0
394749,2015,1,0.0
753871,2015,1,0.0
394751,2015,1,0.0
753926,2015,1,0.0
394892,2015,1,0.0
394812,2015,1,0.0
394615,2015,1,0.0
753923,2015,1,0.0
394758,2015,1,0.0
394643,2015,1,0.0
395110,2015,1,0.0
394584,2015,1,0.0
394322,2015,1,0.0
753884,2015,1,0.0
753921,2015,1,0.0
845169,2015,1,0.0
394687,2015,1,0.0
394868,2015,1,0.0
395198,2015,1,0.0
395130,2015,1,0.0
394718,2015,1,0.0
394996,2015,1,0.0
394805,2015,1,0.0
395186,2015,1,0.0
394913,2015,2,2435.54492911419
753899,2015,2,1860.7837615787528
394463,2015,2,1467.029720685818
394514,2015,2,1144.206978097464
394692,2015,2,1263.058052586803
395209,2015,2,1784.295919375891
394974,2015,2,1288.299611399316
394856,2015,2,1548.5968268655215
394347,2015,2,1073.331111154609
394404,2015,2,2099.827989721854
394976,2015,2,978.6244397955628
395057,2015,2,2357.0554094461486
395025,2015,2,1367.6923305585235
394532,2015,2,889.4025115979567
395078,2015,2,1398.704856952998
394865,2015,2,1168.95806251454
395056,2015,2,1728.1915115582883
395148,2015,2,1102.0125841426584
394530,2015,2,1328.6332185510453
394358,2015,2,1357.8141970873455
395121,2015,2,917.2739228436136
394943,2015,2,1170.8272110033615
394458,2015,2,1058.0285033824528
395055,2015,2,1042.6780652044042
394998,2015,2,1168.7394394801283
395045,2015,2,1272.3178309989105
394982,2015,2,1025.9625270510282
394466,2015,2,888.2640150606093
394355,2015,2,1258.5136002504
394775,2015,2,1015.3894665139734
394735,2015,2,897.5816866737098
394492,2015,2,930.1975525393108
394705,2015,2,965.4495939219568
394475,2015,2,907.0876999710408
395059,2015,2,2570.0846799919414
394902,2015,2,1198.6630057821658
395194,2015,2,1128.2414784282762
395005,2015,2,1121.2266091327815
394714,2015,2,1038.6890923053795
394862,2015,2,946.9627543054607
394935,2015,2,937.3926961066096
395012,2015,2,1125.821731619418
394849,2015,2,922.9225278982844
395022,2015,2,1008.9419549156628
394807,2015,2,873.163487030305
394910,2015,2,1195.5707372847671
395053,2015,2,995.77189351906
394669,2015,2,1159.3648704398822
394425,2015,2,821.8654523799912
394388,2015,2,952.4825366144016
395031,2015,2,940.317982411252
394640,2015,2,837.8865380878175
395167,2015,2,884.1451528297906
753924,2015,2,2047.9971848623704
395169,2015,2,887.9889342000863
394619,2015,2,1012.8585639840654
395238,2015,2,1131.3135804750857
394938,2015,2,876.1008848102754
394415,2015,2,1850.1660699164736
394653,2015,2,933.409242744623
394312,2015,2,909.3638743459376
394357,2015,2,1002.816610066047
394308,2015,2,1056.266228485246
394753,2015,2,917.5118472605149
394367,2015,2,1068.890996414416
394843,2015,2,852.9126990672007
394908,2015,2,1237.7797532183215
394561,2015,2,1012.9127808767169
394318,2015,2,1099.0946155421625
394952,2015,2,1853.203160399351
394486,2015,2,894.4259889515147
753906,2015,2,1312.2160283919336
845158,2015,2,798.8195469963182
394457,2015,2,1154.0675149198862
394648,2015,2,824.0098616547668
395134,2015,2,1253.4570382064169
394440,2015,2,1069.288904685799
394399,2015,2,921.3523601464514
394484,2015,2,1069.319934517826
394798,2015,2,839.2625218875046
394766,2015,2,1042.777302043797
394304,2015,2,760.1268204878376
394531,2015,2,952.92409896066
395115,2015,2,1083.5653624602123
845159,2015,2,1186.9879641296654
394931,2015,2,900.2941599756879
394816,2015,2,1064.92002983034
395235,2015,2,925.0790041223376
394528,2015,2,1004.8722866276922
395143,2015,2,0.0
395006,2015,2,1064.9794101507127
395160,2015,2,763.7804850123822
395224,2015,2,767.7057263027086
394549,2015,2,1091.4335427780798
394352,2015,2,840.836439277677
394957,2015,2,996.6814894049888
394711,2015,2,0.0
394666,2015,2,883.2426625932592
395113,2015,2,765.6439181457472
395075,2015,2,748.983636134445
394460,2015,2,878.222860607265
394871,2015,2,981.9537817987126
394768,2015,2,820.2895442844674
394997,2015,2,1248.9076919997945
395245,2015,2,0.0
394770,2015,2,769.0843906858483
394590,2015,2,945.8871710637504
394589,2015,2,823.2437796227574
394792,2015,2,851.2127755440896
394971,2015,2,976.9547852389976
395068,2015,2,1722.099267285275
395019,2015,2,1031.499046746219
394698,2015,2,803.818934165248
394995,2015,2,1181.7550028541518
394761,2015,2,0.0
394898,2015,2,1024.1616132735614
395116,2015,2,741.6052512102073
395195,2015,2,1015.2548977137689
394746,2015,2,844.6371868755258
394338,2015,2,988.7076483504204
395244,2015,2,793.791157675397
395183,2015,2,1414.430646299308
753917,2015,2,1732.0153028158825
395050,2015,2,1476.8916571981497
395048,2015,2,848.5343407917117
394870,2015,2,773.9310946894153
395015,2015,2,764.486661463874
394502,2015,2,1016.1439903969268
394421,2015,2,0.0
394820,2015,2,1099.8582644546457
394612,2015,2,736.9114246992361
394658,2015,2,853.5999967910425
395051,2015,2,1239.7400975080964
394596,2015,2,617.334944339939
394972,2015,2,0.0
394439,2015,2,651.0979551733923
395070,2015,2,1039.8346465879615
394327,2015,2,1301.452083698785
394372,2015,2,735.6648070321527
395096,2015,2,985.8237900013618
395164,2015,2,1588.1944074157104
394875,2015,2,924.9449977475558
394520,2015,2,731.1679595896397
395146,2015,2,897.1821946602711
394576,2015,2,968.8806375704012
394901,2015,2,1524.7812530482438
394332,2015,2,1314.647497816076
394927,2015,2,806.3512690831984
394679,2015,2,0.0
394697,2015,2,0.0
394602,2015,2,1259.1581657893669
395033,2015,2,716.0118800145715
394796,2015,2,0.0
394622,2015,2,918.7442229564332
394405,2015,2,1502.7001757546504
394646,2015,2,0.0
394488,2015,2,778.5952798667594
395107,2015,2,755.6897972112466
395109,2015,2,852.5380123898262
394645,2015,2,1168.4002374647628
394808,2015,2,1020.7503281336656
394471,2015,2,854.4558799689366
395028,2015,2,809.1339153511927
394579,2015,2,617.2160242672911
394747,2015,2,0.0
394741,2015,2,988.7887386320645
395179,2015,2,0.0
394660,2015,2,936.7909566239026
394543,2015,2,0.0
394937,2015,2,1128.9043883556596
394803,2015,2,0.0
395229,2015,2,969.308728380707
395061,2015,2,1586.555703063828
753875,2015,2,1090.8480205496378
394851,2015,2,1001.8314745750546
395197,2015,2,957.4298330122118
394447,2015,2,768.4238483475104
394348,2015,2,1075.7872987836774
394412,2015,2,1093.2440554442398
395103,2015,2,0.0
395065,2015,2,1999.0144563706076
394572,2015,2,0.0
394924,2015,2,1027.6429345016977
394323,2015,2,0.0
394772,2015,2,0.0
395171,2015,2,0.0
394483,2015,2,1049.5880261114871
394732,2015,2,756.7362314481203
394811,2015,2,742.4093395194518
394455,2015,2,0.0
395240,2015,2,0.0
394585,2015,2,0.0
394387,2015,2,0.0
394609,2015,2,0.0
394334,2015,2,0.0
845160,2015,2,1002.2030627358856
395161,2015,2,694.1140180218533
394813,2015,2,0.0
395174,2015,2,0.0
394361,2015,2,0.0
394519,2015,2,1066.572749128344
394378,2015,2,1015.2895542079408
394429,2015,2,0.0
395030,2015,2,1150.855656940951
753895,2015,2,847.3074146994074
394454,2015,2,834.0494209620396
394848,2015,2,996.831309276174
845164,2015,2,0.0
394459,2015,2,1150.6486387211417
394763,2015,2,0.0
394773,2015,2,803.8939312268722
394464,2015,2,977.4410666824132
394681,2015,2,1122.9990738596416
394346,2015,2,835.8509563095491
394765,2015,2,825.6704613526671
394485,2015,2,805.8906625358185
395114,2015,2,0.0
394691,2015,2,0.0
394872,2015,2,0.0
394565,2015,2,0.0
394726,2015,2,0.0
395247,2015,2,0.0
394623,2015,2,930.266092223286
394716,2015,2,868.3317990623357
394597,2015,2,0.0
394680,2015,2,0.0
395118,2015,2,0.0
395011,2015,2,0.0
394380,2015,2,1190.2961572660145
395047,2015,2,0.0
395202,2015,2,941.6139916716404
395151,2015,2,0.0
395162,2015,2,815.5061388456845
395009,2015,2,1110.6196704397128
394386,2015,2,856.3543680886307
395018,2015,2,0.0
394748,2015,2,0.0
394960,2015,2,989.6309939696532
394729,2015,2,0.0
394539,2015,2,1007.1093091417556
394559,2015,2,0.0
394712,2015,2,0.0
395246,2015,2,0.0
394406,2015,2,0.0
395119,2015,2,0.0
394896,2015,2,0.0
394299,2015,2,847.3159090962572
394707,2015,2,0.0
394351,2015,2,0.0
394860,2015,2,0.0
753869,2015,2,0.0
394671,2015,2,0.0
394944,2015,2,0.0
394555,2015,2,0.0
394651,2015,2,839.2391762529671
394428,2015,2,0.0
395210,2015,2,0.0
394480,2015,2,0.0
394553,2015,2,976.9194236940627
395007,2015,2,0.0
394392,2015,2,0.0
395215,2015,2,0.0
394731,2015,2,0.0
394720,2015,2,0.0
395170,2015,2,0.0
394393,2015,2,967.4292487616112
394930,2015,2,0.0
395125,2015,2,0.0
395079,2015,2,1038.9325212924389
394814,2015,2,0.0
394523,2015,2,0.0
394453,2015,2,717.1157543661215
395193,2015,2,0.0
394703,2015,2,626.9713637008603
394639,2015,2,891.5515213832883
394563,2015,2,0.0
394917,2015,2,0.0
394873,2015,2,0.0
395066,2015,2,0.0
394493,2015,2,0.0
394314,2015,2,0.0
395163,2015,2,0.0
394359,2015,2,0.0
394685,2015,2,0.0
394662,2015,2,0.0
394723,2015,2,0.0
394598,2015,2,0.0
394537,2015,2,0.0
394802,2015,2,0.0
394306,2015,2,0.0
845167,2015,2,0.0
395102,2015,2,0.0
395223,2015,2,674.5202990295776
395152,2015,2,0.0
395182,2015,2,0.0
394800,2015,2,0.0
394595,2015,2,0.0
395036,2015,2,0.0
395000,2015,2,0.0
394515,2015,2,0.0
394783,2015,2,0.0
394880,2015,2,0.0
395232,2015,2,1097.6088917865927
395221,2015,2,0.0
394879,2015,2,0.0
394756,2015,2,0.0
394900,2015,2,0.0
395013,2015,2,0.0
395139,2015,2,0.0
394577,2015,2,0.0
395117,2015,2,0.0
394668,2015,2,916.6074649454464
394368,2015,2,0.0
395094,2015,2,0.0
394821,2015,2,1024.324275424928
394442,2015,2,0.0
394727,2015,2,0.0
394728,2015,2,0.0
394390,2015,2,0.0
394661,2015,2,0.0
394983,2015,2,0.0
394890,2015,2,0.0
394719,2015,2,0.0
395153,2015,2,0.0
394307,2015,2,801.5034327002536
394633,2015,2,0.0
394780,2015,2,728.8389058999644
394474,2015,2,0.0
395098,2015,2,0.0
394325,2015,2,0.0
394824,2015,2,0.0
395128,2015,2,0.0
394353,2015,2,0.0
394321,2015,2,0.0
394905,2015,2,0.0
394588,2015,2,0.0
395120,2015,2,0.0
395054,2015,2,0.0
395218,2015,2,0.0
394949,2015,2,0.0
753890,2015,2,0.0
394778,2015,2,0.0
394635,2015,2,0.0
395213,2015,2,0.0
395089,2015,2,0.0
395217,2015,2,0.0
394867,2015,2,757.2388587378143
395237,2015,2,0.0
394407,2015,2,0.0
394333,2015,2,0.0
394374,2015,2,0.0
395225,2015,2,0.0
394423,2015,2,0.0
753872,2015,2,1094.5620413810102
395173,2015,2,0.0
394495,2015,2,0.0
394893,2015,2,0.0
394857,2015,2,0.0
395039,2015,2,0.0
394788,2015,2,0.0
394804,2015,2,0.0
394932,2015,2,0.0
394734,2015,2,0.0
394396,2015,2,0.0
395095,2015,2,0.0
395023,2015,2,0.0
395168,2015,2,0.0
395222,2015,2,0.0
394709,2015,2,0.0
394637,2015,2,0.0
